"id,""all_sources"""
"331,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"users"""", """"objects"""", """"cities"""", """"ost_field_values"""", """"deleted_reasons_objects"""", """"group_by_comment_ticket""""]"""
"332,""[""""prozvon_csi_franch""""]"""
"333,""[""""ticket_analiz""""]"""
"334,""[""""bi_all_requests_new""""]"""
"335,""[""""incoming_descripption_google"""", """"call_forwarding"""", """"bi_all_requests_new""""]"""
"336,""[""""view_newhouses""""]"""
"337,""[""""deleted_reasons_objects"""", """"prozvon_prodavca_11_den_fransh""""]"""
"338,""[""""penalt_objects"""", """"bi_objects"""", """"hr_users"""", """"penalty_objects_subquery"""", """"cities"""", """"layout_photo_source""""]"""
"345,""[""""photo_baza_goroda""""]"""
"347,""[""""count_object_ctive_rieltor""""]"""
"349,""[""""hr_advice""""]"""
"358,""[""""i_desl_month"""", """"hr_users""""]"""
"359,""[""""ticket_legal_support"""", """"extracts"""", """"space_extracts""""]"""
"360,""[""""ticket_ur_sopr"""", """"ost_contract_members""""]"""
"361,""[""""deleted_reasons_objects"""", """"manager_change_deposit"""", """"prozvon_11_den_filial""""]"""
"362,""[""""objects"""", """"prozvon_csi""""]"""
"363,""[""""prozvon_csi""""]"""
"367,""[""""rung_ticket_2_day"""", """"count_podbor_ticket_all"""", """"count_pokaz_ticket_all"""", """"meet_ticket"""", """"ost_purchaser""""]"""
"368,""[""""analitic_price"""", """"rops_to_managers"""", """"deleted_object"""", """"users"""", """"active_objects_photos_source"""", """"reason_delete_prozvon"""", """"layout_deleted_object"""", """"objects_add_features"""", """"objects_add_features_more""""]"""
"371,""[""""user_balanse_srez_new_from_type"""", """"users""""]"""
"372,""[""""ticket_audit_last_name_and_dog""""]"""
"373,""[""""traffic_lights"""", """"hr_users"""", """"all_salary_user"""", """"users_last_day_month"""", """"all_salary_user_month_zp"""", """"hr_users_additional_field""""]"""
"374,""[""""vacation_logs"""", """"ost_ticket_all"""", """"traffic_lights"""", """"users_log"""", """"hr_users"""", """"hr_users_additional_field"""", """"first_deposit_date_rieltor"""", """"count_mortgage_group_users"""", """"first_ticket_date_rieltor"""", """"users_covid_certificates"""", """"first_deal_bron_rieltor"""", """"managers_exclusion"""", """"manager_diary"""", """"users_log_change_manager"""", """"motivations_users"""", """"space_hr_route_candidate"""", """"space_hr_hiring_tickets"""", """"space_hr_demands"""", """"space_positions"""", """"space_departments"""", """"space_candidate_ticket_stage"""", """"space_candidates"""", """"space_e_offices"""", """"space_addresses_data"""", """"space_cities"""", """"spase_logs_demands"""", """"space_attraction_sources""""]"""
"375,""[""""bi_managers"""", """"analitic_likvid_grades_active_new"""", """"object_type_count"""", """"hr_users"""", """"count_pokaz_object"""", """"zatraty_po_object"""", """"objects"""", """"count_prof_photos"""", """"analitic_price_estimate"""", """"objects_address"""", """"count_user_in_rop""""]"""
"376,""[""""hewhouse_audit"""", """"newhouses"""", """"sync_newhouses_object"""", """"count_sprites"""", """"count_yesterday_and_today"""", """"newhouses_fasads"""", """"count_newcomplexes_coords""""]"""
"378,""[""""manager_rops"""", """"paper_sites_summ_2017"""", """"all_obj"""", """"users"""", """"object_status_active"""", """"count_object_ctive_rieltor"""", """"analitic_price"""", """"count_users_by_city_slice2_all"""", """"group_ries_manager_stats_days""""]"""
"379,""[""""calls_to_beeline_from_all_city""""]"""
"381,""[""""payment_nalogi_new""""]"""
"382,""[""""official_revenue""""]"""
"383,""[""""dr_commission_avg""""]"""
"384,""[""""commod_urmodule""""]"""
"386,""[""""users"""", """"users_balance"""", """"uplexr_limit_bill""""]"""
"387,""[""""ost_deals_data"""", """"social_programs"""", """"deals_commission_all"""", """"ticket_buy_mortgage"""", """"ost_deals_types"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"hr_users"""", """"ost_deals_new"""", """"objects_address"""", """"deal_ticket_audit_264""""]"""
"389,""[""""sale_commission""""]"""
"390,""[""""asterisk_outgoing_for_char""""]"""
"391,""[""""hr_quatas_rieltor""""]"""
"393,""[""""payments_category"""", """"analitic_price"""", """"analitic_likvid_new""""]"""
"395,""[""""ch_objects_all_fields"""", """"ch_newhouses_gp"""", """"ch_ost_ticket"""", """"ch_hr_users"""", """"ch_exist_clients"""", """"ch_leases"""", """"ch_deleted_object"""", """"ch_count_user_in_rop"""", """"ch_count_users_stazh_all_city"""", """"ch_count_users_by_city_slice2_all"""", """"ch_managers_exclusion"""", """"ch_ries_manager_stats_days"""", """"ch_users"""", """"ch_ticket_crm_funds"""", """"ch_core_base"""", """"ch_pokaz_ries_mobile"""", """"ch_users_slice_new""""]"""
"397,""[""""raskleyka_new"""", """"users""""]"""
"398,""[""""srez_po_baze_rieltorov_all"""", """"group_ries_manager_stats_days""""]"""
"399,""[""""calls_filials_new"""", """"live_talk_answer_dialog_116"""", """"pereadresa_ries"""", """"asterisk_blacklist""""]"""
"400,""[""""objects"""", """"cities"""", """"flats_cottages_offices"""", """"users"""", """"objects_add_features_more"""", """"video_object"""", """"count_3d_tours"""", """"hr_users"""", """"analitic_likvid_grades_active"""", """"count_view_object""""]"""
"402,""[""""series_planes""""]"""
"403,""[""""house_planes""""]"""
"404,""[""""currencies"""", """"dr_commission"""", """"plan_filial"""", """"commision_sum"""", """"deal_region_ticket"""", """"ost_deals_new"""", """"count_users_by_city_slice2_all""""]"""
"405,""[""""big_mortgage_final"""", """"big_mortgage_final_rieltor""""]"""
"406,""[""""mortgage_big_without_broker_new"""", """"mortgage_big_without_broker_rieltor"""", """"e_offices_group""""]"""
"407,""[""""big_refinancing_final""""]"""
"408,""[""""refinancing_big_without_broker_new""""]"""
"409,""[""""cities"""", """"prolong_clients_sms"""", """"e_offices""""]"""
"410,""[""""i_ticket_strah_res_new""""]"""
"411,""[""""bi_managers"""", """"count_user_for_manager_stazh_new"""", """"ries_modul_final"""", """"ticket_insurance_rielto_ticket"""", """"deals_buy_mortgage"""", """"count_rieltor_of_manager"""", """"prolong_date_ticket"""", """"insurance_stage_dates"""", """"count_users_by_city_slice2_all"""", """"group_by_comment_ticket"""", """"e_offices""""]"""
"412,""[""""court_cases""""]"""
"415,""[""""sms_city"""", """"users_department_position""""]"""
"416,""[""""call_ries_final_new"""", """"analitic_likvid_grades_active"""", """"objects_add_features_more""""]"""
"418,""[""""ost_document_ticket"""", """"client_ticket"""", """"ost_ticket_all"""", """"object_care_all"""", """"analitic_likvid_new"""", """"e_offices_group"""", """"archived_garanty_let""""]"""
"428,""[""""linked_cases""""]"""
"429,""[""""calls_ipoteka_out_new""""]"""
"430,""[""""mortgage_realtors_choises""""]"""
"431,""[""""lease_group_parametr"""", """"users"""", """"hr_users_additional_field"""", """"hr_users"""", """"ticket_object"""", """"users_slice_new""""]"""
"433,""[""""lease_low_price""""]"""
"436,""[""""mortgage_tickets_4_9_month_final""""]"""
"437,""[""""count_user_for_manager_stazh_new"""", """"count_users_by_city_slice2_all"""", """"rebuild_insurance_ticket"""", """"ticket_insurance_rielto_ticket"""", """"count_rieltor_of_manager"""", """"cities"""", """"users"""", """"objects"""", """"mortgage_with_us"""", """"insurance_parents"""", """"ost_ticket_all"""", """"e_offices"""", """"integrator_requests_insurance""""]"""
"438,""[""""insurance_deals_finish""""]"""
"439,""[""""insurance_prolong_all""""]"""
"440,""[""""insurance_in_deals""""]"""
"441,""[""""big_insurance_final"""", """"e_offices""""]"""
"442,""[""""ost_ticket_all"""", """"cities"""", """"ries_clients_in_lk"""", """"i_tickets_clients_needs"""", """"users""""]"""
"443,""[""""feedback_mobile"""", """"lk_clients"""", """"cities""""]"""
"444,""[""""rieltors_count_group"""", """"cnt_users_of_experience"""", """"manager_rops"""", """"pokaz_ries_mobile"""", """"users"""", """"ticket_buy_mortgage"""", """"managers_count"""", """"count_user_group_everyday"""", """"group_ries_manager_stats_days"""", """"count_users_by_city_slice2_all"""", """"analitic_demand_and_price"""", """"crm_ticket_id"""", """"e_offices_group""""]"""
"445,""[""""ticket_care"""", """"notification_ticket_care"""", """"count_pokaz_ticket"""", """"approved_ticket_buyer"""", """"hr_users"""", """"count_gd_pedestrian_all"""", """"last_change_ticket"""", """"group_by_comment_ticket""""]"""
"446,""[""""ocenka_final_new"""", """"group_by_comment_ticket""""]"""
"448,""[""""crm_tasks"""", """"crm_comments"""", """"hr_users"""", """"exist_clients""""]"""
"449,""[""""ost_ticket_all"""", """"hr_users"""", """"cities"""", """"crm_deals_activities"""", """"group_by_comment_ticket"""", """"exist_clients"""", """"deals_deal_stages"""", """"deals_stages"""", """"deals_deals_tags"""", """"crm_ticket_id"""", """"regional_ticket_city_ticket"""", """"ost_ticket_types"""", """"ost_ticket_contract""""]"""
"452,""[""""hr_aup_tyumen""""]"""
"453,""[""""hr_test_stats""""]"""
"454,""[""""hr_users"""", """"hr_regions"""", """"cities""""]"""
"455,""[""""hr_regions_2""""]"""
"456,""[""""ost_ticket_comment"""", """"ticket_active_assing""""]"""
"457,""[""""uplexr_site_object_filial""""]"""
"459,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"users"""", """"ost_field_values""""]"""
"460,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"users"""", """"ost_field_values""""]"""
"462,""[""""voronki""""]"""
"463,""[""""checked_objects_group"""", """"objects"""", """"cities"""", """"hr_users"""", """"comment_object""""]"""
"464,""[""""calls_to_685899""""]"""
"467,""[""""acm_developers""""]"""
"471,""[""""manager_rops"""", """"podborki_new_log"""", """"group_ries_manager_stats_days"""", """"count_user_group_everyday"""", """"count_users_stazh_all_city"""", """"count_objects_ticket_podborka"""", """"count_users_by_city_slice2_all"""", """"crm_ticket_id"""", """"podborka_newhous_newcot"""", """"e_offices_group""""]"""
"472,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"users"""", """"cities"""", """"crm_ticket_id""""]"""
"474,""[""""currencies"""", """"e_offices"""", """"deals_76""""]"""
"475,""[""""join_ticket"""", """"join_ticket_razb""""]"""
"476,""[""""deals_ip"""", """"dr_deals_commissions_final""""]"""
"477,""[""""active_objects_photos_final"""", """"hr_users"""", """"analitic_likvid_new"""", """"active_objects_photos_source"""", """"count_view_object"""", """"objects_address""""]"""
"478,""[""""space_main_tasks"""", """"space_task_fields_values"""", """"space_catalogs_task_fields"""", """"users"""", """"space_category_main_taks"""", """"space_catalogs"""", """"space_comments_maintask"""", """"hr_users"""", """"space_reviews""""]"""
"479,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"users"""", """"cities"""", """"crm_activities""""]"""
"481,""[""""ost_ticket_all"""", """"etapy_zayavok_v_srm"""", """"ost_ticket_types"""", """"users"""", """"cities"""", """"ticket_comment_admin"""", """"group_by_comment_ticket""""]"""
"482,""[""""photo_download""""]"""
"484,""[""""change_objects_logs_status"""", """"objects"""", """"users""""]"""
"485,""[""""change_adress"""", """"users"""", """"streets"""", """"flats"""", """"deleted_reasons_objects""""]"""
"486,""[""""change_phone_final"""", """"change_exist_client_phone_crm_final""""]"""
"489,""[""""ch_ticket_potrebnosti""""]"""
"490,""[""""omnichat_new"""", """"users"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"tickets_logs_remote_line"""", """"traffic_lights"""", """"user_answered_calls_percent"""", """"ost_field_values""""]"""
"491,""[""""active_objects_layouts"""", """"analitic_likvid_grades_active"""", """"analitic_likvid_new"""", """"last_user_load_layout"""", """"hr_users"""", """"newhouses"""", """"walls"""", """"count_view_object"""", """"source_plan""""]"""
"492,""[""""calls_from_ries"""", """"calls_and_token""""]"""
"493,""[""""calls_from_megafon""""]"""
"494,""[""""change_objects_logs_status"""", """"view_price_final"""", """"flats_cottages_offices"""", """"objects_address"""", """"objects_add_features_more"""", """"analitic_price"""", """"analitic_price_estimate"""", """"objects"""", """"count_change_price""""]"""
"496,""[""""ost_ticket_contract_distinct"""", """"e_offices"""", """"count_rops_user"""", """"bi_managers"""", """"all_obj"""", """"count_exclusive_dog"""", """"count_user_group_everyday"""", """"group_ries_manager_stats_days"""", """"count_user_in_rop"""", """"objects_add_features_more"""", """"split_city_contracts_type_catalog""""]"""
"497,""[""""podborka_leases""""]"""
"498,""[""""ost_ticket_all"""", """"ost_field_values"""", """"objects"""", """"cities"""", """"users"""", """"ost_ticket_types""""]"""
"500,""[""""newhpuses_audit_stat""""]"""
"503,""[""""change_objects_logs_status"""", """"objects"""", """"users"""", """"cities"""", """"leases"""", """"slice_lease_objects_status""""]"""
"504,""[""""paper_sites_summ_new"""", """"analitic_likvid_grades_active_new"""", """"object_additional_fields_all_new""""]"""
"505,""[""""count_user_for_manager_stazh"""", """"cnt_users_of_experience"""", """"payments_category"""", """"bi_managers"""", """"analitic_likvid_grades_active"""", """"hr_users"""", """"objects"""", """"districts"""", """"flats""""]"""
"506,""[""""objects"""", """"cities"""", """"count_object"""", """"users"""", """"reiting_result""""]"""
"507,""[""""count_object_user""""]"""
"508,""[""""manager_change_deposit""""]"""
"509,""[""""objects"""", """"flats"""", """"districts"""", """"cities"""", """"series"""", """"objects_address""""]"""
"510,""[""""hr_calls""""]"""
"511,""[""""converse_ticket""""]"""
"512,""[""""pereadresa_ries"""", """"count_phone_seo"""", """"call_forwarding""""]"""
"513,""[""""ost_ticket_message"""", """"voronka_ticket_buyer_test"""", """"space_task_in_ticket_crm"""", """"group_by_comment_ticket"""", """"users"""", """"ost_ticket_regional_percents"""", """"deals_demand_characteristics""""]"""
"514,""[""""prepared_object"""", """"last_transfer_object"""", """"hr_users"""", """"comment_object""""]"""
"516,""[""""objects"""", """"flats"""", """"cities"""", """"change_objects_logs_status"""", """"users"""", """"ticket_object"""", """"group_by_comment_ticket"""", """"final_date_proverki"""", """"flats_cottages_offices"""", """"deleted_object"""", """"object_status_active"""", """"cottages"""", """"comment_object""""]"""
"517,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"bi_ticket_note"""", """"users"""", """"group_by_comment_ticket""""]"""
"518,""[""""payments"""", """"ticket_egrn""""]"""
"524,""[""""sms_sites"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"users"""", """"client_lk_date"""", """"login_lk""""]"""
"525,""[""""all_ticket_166"""", """"flats"""", """"cottages"""", """"offices"""", """"count_layouts_in_object_for_type""""]"""
"526,""[""""self_reclame""""]"""
"527,""[""""builders"""", """"ticket_newhouses_and_build"""", """"max_date_competencii_cottages""""]"""
"529,""[""""objects"""", """"users"""", """"cities"""", """"ticket_object"""", """"group_by_comment_ticket"""", """"comment_object"""", """"object_status_active"""", """"object_care_all"""", """"change_objects_logs_status""""]"""
"530,""[""""space_main_tasks"""", """"hr_users"""", """"space_category_main_taks"""", """"space_catalogs"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"space_first_comment"""", """"space_task_fields_values"""", """"space_catalogs_task_fields""""]"""
"531,""[""""coop_deals_deposit_data"""", """"converse_deposit_status"""", """"hr_users""""]"""
"532,""[""""currencies"""", """"dr_deals_commissions_final"""", """"ost_deals_new"""", """"ost_ticket_regional_percents_group"""", """"objects_address"""", """"dr_advansed_report_min"""", """"ost_ticket_all"""", """"deal_region_ticket"""", """"count_user_group_everyday"""", """"ost_ticket"""", """"hr_users"""", """"city_object_change_ticket"""", """"i_banks""""]"""
"533,""[""""changes_price_panel_final"""", """"hr_users""""]"""
"534,""[""""course_modules_logs"""", """"edwiser_page"""", """"edwiser_book"""", """"edwiser_eduplayer"""", """"edwiser_glossary"""", """"edwiser_hvp"""", """"edwiser_quiz"""", """"edwiser_resource"""", """"edwiser_url"""", """"edwise_webinar"""", """"edwiser_lesson"""", """"edwiser_scorm"""", """"edwiser_subcourse"""", """"edwiser_checklist"""", """"hr_users""""]"""
"535,""[""""up_grade_30"""", """"hr_users"""", """"learnings_result_new_education""""]"""
"536,""[""""yaroslavl_vstrech_v_office_new"""", """"yaroslavl_vstrech_v_office_2021"""", """"yaroslavl_vstrech_v_office_2022""""]"""
"537,""[""""count_rops_user"""", """"object_additional_fields_all_new"""", """"bi_managers"""", """"manager_diary_values_now"""", """"analitic_price"""", """"count_exclusive_dog"""", """"count_user_group_everyday"""", """"group_ries_manager_stats_days"""", """"last_count_user_in_rop"""", """"objects_add_features_more"""", """"e_offices"""", """"traffic_lights"""", """"core_base""""]"""
"538,""[""""manager_groups_count""""]"""
"539,""[""""prozvon_11day_kc_franch"""", """"hr_users""""]"""
"540,""[""""prozvon_11day_kc"""", """"deleted_object"""", """"hr_users""""]"""
"541,""[""""managers_grade_new""""]"""
